ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,IconCaptureGroup,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
Skin_Chest_RPGRanger,@Skin_Chest_RPGRanger_MasterName,Armor,,@Skin_Chest_RPGRanger_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestExtraLong,,m_RPGRangerL_chest,f_RPGRangerL_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_RPGRanger,@Skin_Head_RPGRanger_MasterName,Armor,,@Skin_Head_RPGRanger_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_RPGRangerL_head,f_RPGRangerL_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_RPGRanger,@Skin_Legs_RPGRanger_MasterName,Armor,,@Skin_Legs_RPGRanger_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_RPGRangerL_legs,f_RPGRangerL_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_RPGRanger,@Skin_Feet_RPGRanger_MasterName,Armor,,@Skin_Feet_RPGRanger_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_RPGRangerL_feet,f_RPGRangerL_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_RPGRanger,@Skin_Hands_RPGRanger_MasterName,Armor,,@Skin_Hands_RPGRanger_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_RPGRangerL_gloves,f_RPGRangerL_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_FanaticSaintH,@Skin_Chest_FanaticSaintH_MasterName,Armor,,@Skin_Chest_FanaticSaintH_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_fanaticSaintPrimeHT5_chest,f_fanaticSaintPrimeHT5_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_FanaticSaintH,@Skin_Head_FanaticSaintH_MasterName,Armor,,@Skin_Head_FanaticSaintH_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fanaticSaintPrimeHT5_head,f_fanaticSaintPrimeHT5_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_FanaticSaintH,@Skin_Legs_FanaticSaintH_MasterName,Armor,,@Skin_Legs_FanaticSaintH_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fanaticSaintPrimeHT5_legs,f_fanaticSaintPrimeHT5_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_FanaticSaintH,@Skin_Feet_FanaticSaintH_MasterName,Armor,,@Skin_Feet_FanaticSaintH_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fanaticSaintPrimeHT5_feet,f_fanaticSaintPrimeHT5_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_FanaticSaintH,@Skin_Hands_FanaticSaintH_MasterName,Armor,,@Skin_Hands_FanaticSaintH_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fanaticSaintPrimeHT5_hands,f_fanaticSaintPrimeHT5_hands,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_GreatAxe_SilentDeath,@Skin_GreatAxe_SilentDeath_MasterName,Weapon,,@Skin_GreatAxe_SilentDeath_Description,EquippableTwoHand+2HAxe+Melee,,,,0,0,0,0,0,0,Skin_GreatAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,GreatAxe,UI_Weapon,,,2hGreatAxeSilentDeathT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hatchet_SilentDeath,@Skin_Hatchet_SilentDeath_MasterName,Weapon,,@Skin_Hatchet_SilentDeath_Description,EquippableMainHand+Hatchet+Melee,,,,0,0,0,0,0,0,Skin_Hatchet,,,,0,0,,,,,,,,,,,0,,0,0,0,ThrowingAxe,UI_Weapon,,,1hHatchetSilentDeathT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Spear_SilentDeath,@Skin_Spear_SilentDeath_MasterName,Weapon,,@Skin_Spear_SilentDeath_Description,EquippableTwoHand+Spear+Melee,,,,0,0,0,0,0,0,Skin_Spear,,,,0,0,,,,,,,,,,,0,,0,0,0,Spear,UI_Weapon,,,2hspearSilentDeathT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_IceGaunt_SilentDeath,@Skin_IceGaunt_SilentDeath_MasterName,Weapon,,@Skin_IceGaunt_SilentDeath_Description,EquippableMainHand+IceMagic+Magic,,,,0,0,0,0,0,0,Skin_IceGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hIceGauntletSilentDeathT5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Musket_SilentDeath,@Skin_Musket_SilentDeath_MasterName,Weapon,,@Skin_Musket_SilentDeath_Description,EquippableTwoHand+Musket+Ranged,,,,0,0,0,0,0,0,Skin_Musket,,,,0,0,,,,,,,,,,,0,,0,0,0,Musket,UI_Weapon,,,2hMusketSilentDeathT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_VoidGauntlet_SilentDeath,@Skin_VoidGauntlet_SilentDeath_MasterName,Weapon,,@Skin_VoidGauntlet_SilentDeath_Description,EquippableMainHand+VoidGauntlet+Magic,,,,0,0,0,0,0,0,Skin_VoidGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hVoidGauntletSilentDeathT5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Blunderbuss_SilentDeath,@Skin_Blunderbuss_SilentDeath_MasterName,Weapon,,@Skin_Blunderbuss_SilentDeath_Description,Weapon+EquippableTwoHand+Blunderbuss+Ranged,,,,0,0,0,0,0,0,Skin_Blunderbuss,,,,0,0,,,,,,,,,,,0,,0,0,0,Blunderbuss,UI_Weapon,,,2hBlunderbussSilentDeathT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Rapier_SilentDeath,@Skin_Rapier_SilentDeath_MasterName,Weapon,,@Skin_Rapier_SilentDeath_Description,EquippableMainHand+Rapier+Melee,,,,0,0,0,0,0,0,Skin_Rapier,,,,0,0,,,,,,,,,,,0,,0,0,0,Rapier,UI_Weapon,,,1hRapierSilentDeathT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Lifestaff_SilentDeath,@Skin_Lifestaff_SilentDeath_MasterName,Weapon,,@Skin_Lifestaff_SilentDeath_Description,EquippableMainHand+LifeStaff+Magic,,,,0,0,0,0,0,0,Skin_LifeStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffLife,UI_Weapon,,,2hLifeStaffSilentDeathT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_SilentDeath_L,@Skin_Chest_SilentDeath_L_MasterName,Armor,,@Skin_Chest_SilentDeath_L_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestExtraLong,,m_SilentDeathL_chest,f_SilentDeathL_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_SilentDeath_L,@Skin_Head_SilentDeath_L_MasterName,Armor,,@Skin_Head_SilentDeath_L_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathL_head,f_SilentDeathL_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_SilentDeath_L,@Skin_Legs_SilentDeath_L_MasterName,Armor,,@Skin_Legs_SilentDeath_L_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathL_legs,f_SilentDeathL_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_SilentDeath_L,@Skin_Feet_SilentDeath_L_MasterName,Armor,,@Skin_Feet_SilentDeath_L_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathL_feet,f_SilentDeathL_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_SilentDeath_L,@Skin_Hands_SilentDeath_L_MasterName,Armor,,@Skin_Hands_SilentDeath_L_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathL_gloves,f_SilentDeathL_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_SilentDeath_M,@Skin_Chest_SilentDeath_M_MasterName,Armor,,@Skin_Chest_SilentDeath_M_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathM_chest,f_SilentDeathM_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_SilentDeath_M,@Skin_Head_SilentDeath_M_MasterName,Armor,,@Skin_Head_SilentDeath_M_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathM_head,f_SilentDeathM_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_SilentDeath_M,@Skin_Legs_SilentDeath_M_MasterName,Armor,,@Skin_Legs_SilentDeath_M_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathM_legs,f_SilentDeathM_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_SilentDeath_M,@Skin_Feet_SilentDeath_M_MasterName,Armor,,@Skin_Feet_SilentDeath_M_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathM_feet,f_SilentDeathM_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_SilentDeath_M,@Skin_Hands_SilentDeath_M_MasterName,Armor,,@Skin_Hands_SilentDeath_M_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathM_gloves,f_SilentDeathM_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_SilentDeath_H,@Skin_Chest_SilentDeath_H_MasterName,Armor,,@Skin_Chest_SilentDeath_H_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathH_chest,f_SilentDeathH_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_SilentDeath_H,@Skin_Head_SilentDeath_H_MasterName,Armor,,@Skin_Head_SilentDeath_H_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathH_head,f_SilentDeathH_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_SilentDeath_H,@Skin_Legs_SilentDeath_H_MasterName,Armor,,@Skin_Legs_SilentDeath_H_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathH_legs,f_SilentDeathH_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_SilentDeath_H,@Skin_Feet_SilentDeath_H_MasterName,Armor,,@Skin_Feet_SilentDeath_H_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathH_feet,f_SilentDeathH_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_SilentDeath_H,@Skin_Hands_SilentDeath_H_MasterName,Armor,,@Skin_Hands_SilentDeath_H_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_SilentDeathH_gloves,f_SilentDeathH_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_SilentDeath_SkinningKnife,@Skin_SilentDeath_SkinningKnife_Name,Weapon,,@Skin_SilentDeath_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,,,,0,0,0,0,0,0,Skin_SkinningKnife,,,,0,0,,,,,,,,,,,0,,0,0,0,SkinningKnife,UI_Tools,,,1hSkinningKnifeSilentDeathT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_SilentDeath_Sickle,@Skin_SilentDeath_Sickle_Name,Weapon,,@Skin_SilentDeath_Sickle_Description,EquippableTool+Axe+Sickle,,,,0,0,0,0,0,0,Skin_Sickle,,,,0,0,,,,,,,,,,,0,,0,0,0,Sickle,UI_Tools,,,1hSickleSilentDeathT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_SilentDeath_Pickaxe,@Skin_SilentDeath_Pickaxe_Name,Weapon,,@Skin_SilentDeath_Pickaxe_Description,EquippableTool+Axe+Pickaxe,,,,0,0,0,0,0,0,Skin_Pick,,,,0,0,,,,,,,,,,,0,,0,0,0,2hPickAxe,UI_Tools,,,1hPickaxeSilentDeathT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_SilentDeath_LoggingAxe,@Skin_SilentDeath_LoggingAxe_Name,Weapon,,@Skin_SilentDeath_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,,,,0,0,0,0,0,0,Skin_LoggingAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,2hLoggingAxe,UI_Tools,,,2hLoggingAxeSilentDeathT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_SilentDeath_FishingPole,@Skin_SilentDeath_FishingPole_Name,Weapon,,@Skin_SilentDeath_FishingPole_Description,EquippableTool+FishingPole,,,,0,0,0,0,0,0,Skin_FishingPole,,,,0,0,,,,,,,,,,,0,,0,0,0,FishingPole,UI_Tools,,,2hFishingPoleSilentDeathT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_SilentDeath_AzothScepter,@Skin_SilentDeath_AzothScepter_Name,Weapon,,@Skin_SilentDeath_AzothScepter_Description,Weapon+EquippableTool+Axe+AzothStaff,,,,0,0,0,0,0,0,Skin_AzothStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,AzothStaff,UI_Tools,,,2hAzothScepterSilentDeathT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Metal_L,@Skin_Chest_Metal_L_MasterName,Armor,,@Skin_Chest_Metal_L_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalL_chest,f_MetalL_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Metal_L,@Skin_Head_Metal_L_MasterName,Armor,,@Skin_Head_Metal_L_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalL_head,f_MetalL_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Metal_L,@Skin_Legs_Metal_L_MasterName,Armor,,@Skin_Legs_Metal_L_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalL_legs,f_MetalL_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Metal_L,@Skin_Feet_Metal_L_MasterName,Armor,,@Skin_Feet_Metal_L_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalL_feet,f_MetalL_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Metal_L,@Skin_Hands_Metal_L_MasterName,Armor,,@Skin_Hands_Metal_L_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalL_gloves,f_MetalL_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Metal_M,@Skin_Chest_Metal_M_MasterName,Armor,,@Skin_Chest_Metal_M_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_MetalM_chest,f_MetalM_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Metal_M,@Skin_Head_Metal_M_MasterName,Armor,,@Skin_Head_Metal_M_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalM_head,f_MetalM_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Metal_M,@Skin_Legs_Metal_M_MasterName,Armor,,@Skin_Legs_Metal_M_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalM_legs,f_MetalM_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Metal_M,@Skin_Feet_Metal_M_MasterName,Armor,,@Skin_Feet_Metal_M_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalM_feet,f_MetalM_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Metal_M,@Skin_Hands_Metal_M_MasterName,Armor,,@Skin_Hands_Metal_M_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalM_gloves,f_MetalM_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Metal_H,@Skin_Chest_Metal_H_MasterName,Armor,,@Skin_Chest_Metal_H_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalH_chest,f_MetalH_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Metal_H,@Skin_Head_Metal_H_MasterName,Armor,,@Skin_Head_Metal_H_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalH_head,f_MetalH_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Metal_H,@Skin_Legs_Metal_H_MasterName,Armor,,@Skin_Legs_Metal_H_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalH_legs,f_MetalH_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Metal_H,@Skin_Feet_Metal_H_MasterName,Armor,,@Skin_Feet_Metal_H_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalH_feet,f_MetalH_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Metal_H,@Skin_Hands_Metal_H_MasterName,Armor,,@Skin_Hands_Metal_H_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_MetalH_gloves,f_MetalH_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Metal_SkinningKnife,@Skin_Metal_SkinningKnife_Name,Weapon,,@Skin_Metal_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,,,,0,0,0,0,0,0,Skin_SkinningKnife,,,,0,0,,,,,,,,,,,0,,0,0,0,SkinningKnife,UI_Tools,,,1hSkinningKnifeMetalFestivalT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Metal_Sickle,@Skin_Metal_Sickle_Name,Weapon,,@Skin_Metal_Sickle_Description,EquippableTool+Axe+Sickle,,,,0,0,0,0,0,0,Skin_Sickle,,,,0,0,,,,,,,,,,,0,,0,0,0,Sickle,UI_Tools,,,1hSickleMetalFestivalT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Metal_Pickaxe,@Skin_Metal_Pickaxe_Name,Weapon,,@Skin_Metal_Pickaxe_Description,EquippableTool+Axe+Pickaxe,,,,0,0,0,0,0,0,Skin_Pick,,,,0,0,,,,,,,,,,,0,,0,0,0,2hPickAxe,UI_Tools,,,1hPickaxeMetalFestivalT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Metal_LoggingAxe,@Skin_Metal_LoggingAxe_Name,Weapon,,@Skin_Metal_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,,,,0,0,0,0,0,0,Skin_LoggingAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,2hLoggingAxe,UI_Tools,,,2hLoggingAxeMetalFestivalT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Metal_FishingPole,@Skin_Metal_FishingPole_Name,Weapon,,@Skin_Metal_FishingPole_Description,EquippableTool+FishingPole,,,,0,0,0,0,0,0,Skin_FishingPole,,,,0,0,,,,,,,,,,,0,,0,0,0,FishingPole,UI_Tools,,,2hFishingPoleMetalFestivalT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Metal_AzothScepter,@Skin_Metal_AzothScepter_Name,Weapon,,@Skin_Metal_AzothScepter_Description,Weapon+EquippableTool+Axe+AzothStaff,,,,0,0,0,0,0,0,Skin_AzothStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,AzothStaff,UI_Tools,,,2hAzothScepterMetalFestivalT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
