SpellID,StatusEffects,StatusEffectDurations,Revive,Siphon,AttachToOwner,StickWhenAttached,StoreOffsetWhenStuckToGDE,UseDirectTargetAsAttachOwner,SpawnSecondaryOnElapsed,SpawnSecondaryOnCollision,EndOnCasterDeath,IgnoreTargetIfAtDeathsDoor,IgnoreTargetIfDead,UseCameraTargetLock,TrackNumInVolume,ClearOnExit,ClearOnEnd,ManaCost,UseStatusEffectDuration,Duration,DurationScaling,Height,Length,Radius,InnerRadius,RadiusScaling,MaxRadiusScaling,CastDistance,CastHeight,CastRadius,ConeAngle,ConeWidth,ChannelTime,ChainDelayDuration,MaxChainNum,UseChainCasterPaperdoll,SpawnBeamCasterJoint,NumToSpawn,NumToSpawnBeforeFail,SpawnRate,SpawnAngle,SecondarySpellProjectileLaunchAngles,SecondaryProjectileLaunchMinZSpeeds,SecondaryProjectileLaunchMaxZSpeeds,SecondaryProjectileLaunchZOffset,IgnoreRotationForSecondaryProjectileLaunchZSpd,ScaleWithCharacterBoundingBox,ScaleWithDynamicScale,TargetTypes,SpellTypes,CastingTypes,HitAiTarget,OverrideTargetForAiThreat,ShapeTypes,DamageType,CheckObstructions,IgnoreOverheadCollision,IgnoreStructures,IgnoreSelf,IsUnaffiliated,WeaponSlotOverride,RangedAttackProfile,RangedAttackName,FireJointName,ProjPosOffsetX,ProjPosOffsetY,ProjPosOffsetZ,ProjRotOffsetX,ProjRotOffsetY,ProjRotOffsetZ,CharRelPosOffsetX,CharRelPosOffsetY,CharRelPosOffsetZ,CharRelRotOffsetX,CharRelRotOffsetY,CharRelRotOffsetZ,ProjRaycastOrientation,BaseDamage,DamageTable,DamageTableRow,AbilityId,TargetAbilityCondition,BeamEffect,IndicatorVFX,SpellPrefabPath,SecondaryPrefabPath,SecondarySpellID,TertiaryPrefabPath,TertiarySpellID
Sandworm_Acid_Spew3,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,6250,,5,0,14,0,0,0,12,0,0,60,2,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Wedge,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,30,0,0,0,0,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Ball_Acid_Pool,,,,
Sandworm_Acid_Spew4,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,6250,,5,0,14,0,0,0,12,0,0,60,2,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Wedge,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,45,0,0,0,0,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Ball_Acid_Pool,,,,
Sandworm_Acid_Spew5,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,6250,,5,0,14,0,0,0,12,0,0,60,2,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Wedge,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,60,0,0,0,0,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Ball_Acid_Pool,,,,
Sandworm_Escalation_Debuff,Sandworm_Escalation_Debuff,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,false,5000,,25,0,100,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
SandElemental_QuestBoss_Targeted_Tremor_Apply_Phase01,AI_SandElemental_QuestBoss_Targeted_Tremor_Cast_Phase01,,,false,true,false,false,,false,false,true,true,true,,false,false,false,,true,1000,,5,0,50,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor_targeted_apply,,,,
SandElemental_QuestBoss_Targeted_Tremor_Apply_Phase02,AI_SandElemental_QuestBoss_Targeted_Tremor_Cast_Phase02,,,false,true,false,false,,false,false,true,true,true,,false,false,false,,true,1000,,5,0,50,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor_targeted_apply,,,,
SandElemental_QuestBoss_Targeted_Tremor_Apply_Phase03,AI_SandElemental_QuestBoss_Targeted_Tremor_Cast_Phase03,,,false,true,false,false,,false,false,true,true,true,,false,false,false,,true,1000,,5,0,50,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor_targeted_apply,,,,
SandElemental_QuestBoss_Targeted_Tremor,,,,false,false,false,false,,false,false,true,true,true,,false,true,true,,false,-1,,5,0,0.10000000149011612,0,0,0,12,0,0.10000000149011612,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,All,Elemental,AoE,false,,,,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,SandElementalQuestBossDamageTable,SnakeTremor,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor,,,,
SandElemental_QuestBoss_SnakeTremor_TargetMarker,AI_SandElemental_QuestBoss_Tremors_TargetMarker,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,true,150,,5,0,1,0,0,0,2,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Direct,false,,,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
SandElemental_QuestBoss_SnakeTrail_Phase01,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,2000,,4,0,2,0,0,0,1.75,5,0,0,0,0,0,0,false,,12,12,50,0,,,,0,false,false,false,Enemy,Ability,PathOfDestiny,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,1,0,0,0,0,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike,,,
SandElemental_QuestBoss_SnakeTrail_Phase02,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,2000,,4,0,2,0,0,0,1.75,5,0,0,0,0,0,0,false,,12,12,50,0,,,,0,false,false,false,Enemy,Ability,PathOfDestiny,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,1,0,0,0,0,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike02,,,
SandElemental_QuestBoss_SnakeTrail_Phase03,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,2500,,4,0,2,0,0,0,1.75,5,0,0,0,0,0,0,false,,12,12,50,0,,,,0,false,false,false,Enemy,Ability,PathOfDestiny,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,1,0,0,0,0,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike03,,,
SandElemental_QuestBoss_SnakeTrail_Phase01_Burrow,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,3000,,4,0,2,0,0,0,1.75,5,0,0,0,0,0,0,false,,12,12,50,0,,,,0,false,false,false,Enemy,Ability,PathOfDestiny,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,1,0,0,0,0,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike,,,
SandElemental_QuestBoss_SnakeTrail_Phase02_Burrow,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,2500,,4,0,2,0,0,0,1.75,5,0,0,0,0,0,0,false,,12,12,50,0,,,,0,false,false,false,Enemy,Ability,PathOfDestiny,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,1,0,0,0,0,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike02,,,
SandElemental_QuestBoss_SnakeTrail_Phase03_Burrow,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,3000,,4,0,2,0,0,0,1.75,5,0,0,0,0,0,0,false,,12,12,50,0,,,,0,false,false,false,Enemy,Ability,PathOfDestiny,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,1,0,0,0,0,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike03,,,
SandElemental_Heavy_Spell_SandDash,,,,false,true,false,false,,false,false,true,false,false,,false,true,true,,false,2000,,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Aoe,false,,Cylinder,Nature,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,SandElementalHeavyDamageTable,SEH_Attack_SandDash,,,,,Characters/SpellSlices/AE_SandElementalHeavy_Spell_SandDash,,,,
SandElemental_Heavy_Spell_SandDashAoE,,,,false,true,false,false,,false,false,true,false,false,,false,true,true,,false,2000,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Aoe,false,,Sphere,Nature,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AE_SandElemental_Spell_SandDashAoE,,,,
SandElemental_Heavy_Spell_OverheadSlam,,,,false,true,false,false,,false,false,true,false,false,,false,true,true,,false,1500,,1,2.75,0,0,0,0,1.600000023841858,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Aoe,false,,Box,Nature,false,true,false,true,false,,,,,0,0,0,0,0,0,0,1.600000023841858,0,0,0,0,,,,,,,,,Characters/SpellSlices/AE_SandElementalHeavy_Spell_OverheadSlam_VFX,,,,
AI_Heartforge_Guardian_Explosive_Walk,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,3000,,2,0,4,0,0,0,4.25,3,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,true,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AI_Heartforge_Guardian_Explosion,,,,
AI_Lost_Monarch_FinalBlessing_Spell,AI_Lost_Monarch_FinalBlessing_Status,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,1000,,4,0,3,0,0,0,12,20,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Corruption,false,true,false,false,false,,AI_Ranged_AOE,Basic,aim_direction,0,0,0,0,0,0,0,0,0,0,0,0,,,LostMonarchDamageTable,FinalBlessing,,,,,Characters/SpellSlices/Lost_Monarch_FinalBlessing,,,,
SulfurDragon_Scream,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,1000,,2,0,15,0,0,0,0,0,0,15,0.5,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Wedge,Nature,true,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,SulfurDragonDamageTable,Attack_DragonScream,,,,,Characters/SpellSlices/SulfurDragon_Scream_Cone,,,,
SulfurDragon_TailWhip_AoE,AI_SulfurBurn,10,,false,false,false,false,,false,false,false,false,false,,false,false,false,,true,1000,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,3,1,0,0,0,,,,,,,,,Characters/SpellSlices/SulfurDragon_SulfurBurn_AoE,,,,
AI_Remnant_CoreOverload_Spell,"AI_Force_Stagger,AI_Remnant_CoreOverload","10,10",,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,1000,,5,0,3,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friend,Ability,AoE,false,,Cylinder,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AI_EF_Remnant_CoreOverload_Spell,,,,
AI_Imhotep_Sands_Of_Fury,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,25000,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,5,0,0,0,0,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Sands_Of_Fury,,,,
AI_Imhotep_Sands_Of_Fury_L,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,25000,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,3,3,0,0,0,0,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Sands_Of_Fury,,,,
AI_Imhotep_Sands_Of_Fury_R,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,25000,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,-3,3,0,0,0,0,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Sands_Of_Fury,,,,
AI_Imhotep_AOE_Snare,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,25000,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_AOE_Snare,,,,
AI_Imhotep_Beam,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,5000,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,false,,1,1,,0,,,,0,false,false,false,Enemy,Ability,BeamAttack,false,,NoShape,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,1.25,3.1500000953674316,0,0,0,,,ImhotepDamageTable,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Beam_Source,,,,
AI_Imhotep_Wave_Projectile,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,4100,,0.25,1,1,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,,false,true,false,false,false,,AI_Wave_Spell,Wave,aim_direction,0,1,-0.5,0,0,0,0,0,0,0,0,0,,,ImhotepDamageTable,Wave_Projectile,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Wave_Projectile,,,,
AI_Imhotep_Wave_Projectile_P3_L,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,4100,,0.25,1,1,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,,false,true,false,false,false,,AI_Wave_Spell,Wave,aim_direction,0,1,-0.5,0,0,-30,0,0,0,0,0,0,,,ImhotepDamageTable,Wave_Projectile,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Wave_Projectile,,,,
AI_Imhotep_Wave_Projectile_P3_R,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,4100,,0.25,1,1,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,,false,true,false,false,false,,AI_Wave_Spell,Wave,aim_direction,0,1,-0.5,0,0,30,0,0,0,0,0,0,,,ImhotepDamageTable,Wave_Projectile,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Wave_Projectile,,,,
AI_Imhotep_Phase_Transition,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,10000,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Phase_Transition,,,,
AI_Imhotep_Teleport_AOE,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,10000,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Teleport_AOE,,,,
AI_Medea_Crystal_Stun,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,12,,5,5,10,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Sphere,,false,false,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AI_Medea_Crystal_Blast_Spell,,,,
AI_Ezra_ForgeBreaker_Spell,,5,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,1000,,5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,Fire,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,SkeletonClubDamageTable,Spell_ForgeBreaker,,,,,Characters/NamedCharacters/AI_Ezra_ForgeBreaker_Spell,,,,
